designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 661226128076445952,661226128076445952,130.37341220649563,19.35311927619079,0.8190365569622005,-8.155972250749715,-2.313610846519713,0.97886604,14.939978,15.223741,14.488991,0.7347498,0.28376293,0.45098686,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5990.7944,4.5572,-0.4703,984.1122,0.0525,0.0447,0.0242
Gaia DR3 661226128076446464,661226128076446464,130.36924686934063,19.353013467116455,0.6399497351051026,-2.593017367483206,-1.4108059146693621,1.0405136,17.42485,18.02336,16.701466,1.3218937,0.59850883,0.72338486,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4483.415,4.4979,-0.089,1586.4281,0.0131,0.01,0.0053
Gaia DR3 661226158137960192,661226158137960192,130.3465980422049,19.35640027321235,0.026611702788052444,0.8750040984668144,-4.670649783113387,0.9826569,19.317211,19.613295,18.849531,0.7637634,0.29608345,0.46767998,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226162436185728,661226162436185728,130.35078839634306,19.358875023516863,1.4719149153684625,2.331079427839792,-17.25067993967906,1.0438994,16.615278,17.347485,15.7848215,1.5626631,0.73220634,0.83045673,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4456.004,4.5939,0.2889,801.1985,0.4226,0.3151,0.166
Gaia DR3 661226329939174016,661226329939174016,130.32219339820156,19.363982780365525,-1.052564699935245,10.306195342146871,0.16904764163025998,1.0894922,20.35472,21.321781,19.445158,1.8766232,0.967062,0.90956116,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226334236448384,661226334236448384,130.3223919610608,19.360663841067492,,,,,20.896345,19.114323,17.57071,1.5436134,-1.7820225,3.325636,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226433015876736,661226433015876736,130.32608378955234,19.370011543347402,2.7252582067694533,-62.15788979002429,1.835294531391059,0.945182,17.533594,18.834238,16.424559,2.4096794,1.3006439,1.1090355,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3576.3271,4.8291,-0.2274,348.4179,0.7068,0.4721,0.2866
Gaia DR3 661226437314093568,661226437314093568,130.3314980252753,19.363914251561617,2.4132857004363024,-15.796651081955357,-14.55735738511383,0.9232459,18.49369,19.774782,17.417862,2.3569202,1.2810917,1.0758286,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3385.2637,4.594,-1.2908,350.2818,0.4252,0.2842,0.1673
Gaia DR3 661226467375622656,661226467375622656,130.33706706447094,19.381086680423948,-0.19168897142344965,0.532893375281627,-0.49652122476996924,0.95209026,18.218754,18.514147,17.80751,0.7066364,0.295393,0.41124344,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5924.1484,4.6776,-1.0139,3615.407,0.0033,0.0028,0.0015
Gaia DR3 661226501735319424,661226501735319424,130.4330925453126,19.323099894019663,,,,,20.887012,21.172497,20.116444,1.0560532,0.2854843,0.77056885,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226501738036096,661226501738036096,130.4323888200253,19.330163674931722,,,,,21.211983,23.745266,19.625154,4.1201115,2.5332832,1.5868282,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226536095066624,661226536095066624,130.4423042545913,19.334453452703404,0.5707311129454629,-8.41119336058426,-9.718582432692367,1.051509,19.958792,21.124937,18.826628,2.2983093,1.1661453,1.132164,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226540391838336,661226540391838336,130.44333505327256,19.334327703141142,,,,,20.943102,20.801311,20.909101,-0.10778999,-0.14179039,0.034000397,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226570454803072,661226570454803072,130.4278689117076,19.331692689001652,0.7767167998972495,-4.321391894886976,-7.818144155166429,1.0192841,19.025372,19.95032,18.078815,1.8715038,0.92494774,0.9465561,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226574753043584,661226574753043584,130.41518904540044,19.336323555733824,0.5805131461237328,-1.0534325196245733,-0.3425945598153801,1.0878257,15.139217,15.440317,14.66176,0.7785568,0.30109978,0.47745705,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,5967.522,4.2935,-0.452,1537.0237,0.0953,0.0808,0.0435
Gaia DR3 661226574753044224,661226574753044224,130.41169281366007,19.330618195757943,0.9530242766868393,-1.3382876235065226,-7.425365965490309,0.9661162,14.949494,15.310501,14.426549,0.88395214,0.36100674,0.5229454,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5571.9805,4.5138,-0.0359,895.6089,0.0761,0.0631,0.0336
Gaia DR3 661226639174288512,661226639174288512,130.45741568498497,19.343521280392263,0.3335095067315723,-6.146011883073259,-5.1467290869801126,1.0460455,19.434477,20.442217,18.36627,2.0759468,1.00774,1.0682068,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226643472517376,661226643472517376,130.44857205854612,19.347477255731306,,,,,11.829173,12.134509,11.314741,0.81976795,0.305336,0.51443195,-23.691212,0.68617344,38,16,0.0012495129,967.88226,NOT_AVAILABLE,0,true,true,true,false,false,false,false,,,,,,,
Gaia DR3 661226673534032384,661226673534032384,130.4598757929293,19.35277705684153,0.938620386418921,-3.316401400515374,-12.205691469220454,0.9682733,19.979128,21.035772,18.928764,2.107008,1.0566444,1.0503635,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226677832252416,661226677832252416,130.46149781897174,19.360488159952617,1.8443372828558813,-2.3054767912407037,-4.624541798727356,1.0394866,16.255278,17.038538,15.390763,1.6477747,0.78326035,0.86451435,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4300.7075,4.6629,0.1403,535.5239,0.4696,0.3462,0.1839
Gaia DR3 661226677832253440,661226677832253440,130.4604797851174,19.34739667991719,0.48270920606312595,-1.4946037813094155,-4.101878038040971,1.0054449,18.437103,18.852348,17.823215,1.0291328,0.41524506,0.6138878,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4902.911,4.7361,-0.7471,2186.3923,0.0023,0.0019,0.001
Gaia DR3 661226746549475584,661226746549475584,130.45999852922986,19.360557945975273,,,,,20.894999,20.938824,19.931614,1.0072098,0.04382515,0.9633846,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226810973562240,661226810973562240,130.42090757224292,19.345906565792493,1.4491912649648488,-1.5578771139056777,-3.2639311920775005,1.0125324,19.846754,20.821934,18.851088,1.9708462,0.9751797,0.9956665,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661226845332726912,661226845332726912,130.39156573348322,19.35593731001336,0.2876159406364144,-0.4862120122271981,-1.1148581880731825,0.98557436,18.269491,18.686619,17.741753,0.9448662,0.4171276,0.5277386,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5298.5625,4.7073,-0.8997,2644.0596,0.0022,0.0018,0.001
Gaia DR3 661226883990687872,661226883990687872,130.40636908157705,19.35662615005775,0.6949559100199182,-6.368739959736315,0.23329971668388114,0.9608736,16.99129,17.544987,16.283264,1.2617226,0.5536976,0.708025,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4515.375,4.4219,-0.4616,1428.7041,0.0147,0.0113,0.006
Gaia DR3 661226948411952768,661226948411952768,130.44162234364177,19.37079726007581,0.7783137292658621,-6.041980308236851,-3.367322557901836,0.9510221,16.658113,17.195618,15.980137,1.2154808,0.5375042,0.6779766,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4792.3857,4.6572,0.0421,1055.7695,0.0075,0.0058,0.0031
Gaia DR3 661226948414637440,661226948414637440,130.434170230872,19.37135818581974,0.35146127933365007,-1.755630439004931,-0.6327279315994865,0.98194665,19.994408,20.973562,18.802187,2.1713753,0.9791546,1.1922207,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227017131437824,661227017131437824,130.41971145517599,19.382824926929413,0.01376084448250934,-1.5381722874632775,-1.8102222077823462,1.0533593,20.406235,20.806087,20.087774,0.7183132,0.39985275,0.31846046,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227120210643968,661227120210643968,130.4543663988724,19.370937039242836,0.6949976202660871,-10.15242112353171,-22.755615409329746,1.0225016,19.543793,20.503437,18.596218,1.9072189,0.9596443,0.9475746,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227120210645248,661227120210645248,130.453640794889,19.372150051849527,2.172982338398688,-2.61000564472078,-9.972939552155925,0.9827073,18.53836,19.994274,17.402645,2.591629,1.4559135,1.1357155,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3404.7703,4.8126,-0.4209,383.0135,0.7386,0.4846,0.293
Gaia DR3 661227124507391232,661227124507391232,130.46360821466934,19.371615817865926,,,,,20.798843,20.89812,20.044266,0.85385513,0.0992775,0.75457764,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227154570386560,661227154570386560,130.47253106558094,19.37695387376456,0.4339418948140432,-2.6674044630169,-0.7962947318438045,1.0561172,19.15367,19.631062,18.547895,1.0831661,0.4773922,0.6057739,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227154570400384,661227154570400384,130.47325317063826,19.39131794020821,0.41075050699688714,-2.7026204263805775,-3.2401841093249497,1.0460088,18.464386,18.69801,18.051867,0.64614296,0.2336235,0.41251945,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6087.4614,4.7021,-2.042,3976.9053,0.0045,0.0038,0.0021
Gaia DR3 661227154573124352,661227154573124352,130.47872066659397,19.37905716648623,,,,,20.830036,21.545818,19.707571,1.8382473,0.71578217,1.1224651,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227158870226688,661227158870226688,130.47079532236867,19.375491369059723,0.076640705456885,-6.539737663413172,-2.3531604439663885,0.98159754,20.932678,21.31343,19.74373,1.5697002,0.38075256,1.1889477,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227257652337408,661227257652337408,130.47671931135662,19.39444217387592,,,,,21.002546,21.62677,19.880413,1.746357,0.6242237,1.1221333,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227261947800192,661227261947800192,130.48513304436705,19.393450108691727,0.1505253213418479,3.1497178447964655,-7.349898242467971,0.9377285,16.219158,16.473513,15.808441,0.6650715,0.25435448,0.410717,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6168.9966,4.4422,-0.6557,2135.6802,0.0085,0.0073,0.004
Gaia DR3 661227292009362944,661227292009362944,130.49054544395318,19.403274756704658,2.0176133670692167,-2.916124362223176,5.918245281896321,0.97572327,19.305311,20.740332,18.1594,2.5809307,1.4350204,1.1459103,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227292009363584,661227292009363584,130.50161382529535,19.404123207645668,1.59468536381521,-0.8855456116415117,-0.8431503528353157,0.92458093,16.641108,17.613268,15.659534,1.9537334,0.97216034,0.9815731,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4108.4995,4.654,0.0605,486.9135,0.7089,0.5033,0.2773
Gaia DR3 661227330667281024,661227330667281024,130.45419225077845,19.37697833290373,0.6496161975316181,-3.950187220366187,-3.928281131187565,1.0441755,17.791878,18.491875,16.988346,1.5035286,0.69999695,0.80353165,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4269.683,4.6743,-0.0027,1211.8488,0.0332,0.0247,0.0131
Gaia DR3 661227395091235968,661227395091235968,130.43392496674997,19.39222227981854,,,,,21.02777,22.230688,19.54515,2.6855373,1.202919,1.4826183,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227463810760576,661227463810760576,130.47060019428298,19.408008362130396,,,,,20.996826,21.627373,19.89345,1.733923,0.63054657,1.1033764,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227463810770944,661227463810770944,130.4792599429455,19.405493592735848,0.40348167912621213,-10.795381441802459,-8.019122426713317,1.011996,19.612444,20.858717,18.484884,2.3738327,1.246273,1.1275597,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227468106230784,661227468106230784,130.47666688238073,19.396692909439388,0.7251619724411891,5.491905830215458,0.28897566638526695,0.9373495,18.150843,18.91219,17.318092,1.5940971,0.7613468,0.8327503,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4003.7202,4.7642,-0.4512,988.713,0.012,0.0088,0.0047
Gaia DR3 661227502465966080,661227502465966080,130.48510845132316,19.411056706636145,0.12837296142546428,-0.9652242241627672,-1.1421402610075606,0.9890524,17.042324,17.346087,16.569086,0.7770004,0.30376244,0.473238,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5736.777,4.6037,-0.6695,2128.9329,0.0049,0.0042,0.0022
Gaia DR3 661227532527535104,661227532527535104,130.45770573040278,19.40807402995265,2.4974750341869383,13.586437579653238,0.4609850567489254,0.97001046,18.636955,20.100443,17.474628,2.6258144,1.4634876,1.1623268,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3328.9216,4.9542,-0.2244,367.0469,0.3952,0.2543,0.1656
Gaia DR3 661227639904931200,661227639904931200,130.39864582379806,19.366873056513025,0.19512775037487123,0.9452791145432329,-0.26435911084793573,0.962322,13.711145,14.172952,13.085415,1.0875368,0.4618063,0.6257305,47.59148,2.026033,34,17,,967.8083,NOT_AVAILABLE,0,true,true,false,false,false,false,true,5720.0527,3.1428,0.0191,3305.5154,0.5371,0.4372,0.2324
Gaia DR3 661227674266243456,661227674266243456,130.36576267761845,19.371055395637182,1.16809366217729,-19.134993844956853,-11.259013723059187,14.512462,11.725106,11.890189,11.131207,0.7589817,0.16508293,0.5938988,14.060608,0.82948697,30,16,4.3238048E-5,937.8214,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 661227841765174400,661227841765174400,130.40284802907257,19.4003546140866,0.8401152612544815,-4.480889113018809,-6.657610461457578,1.0360333,20.08184,20.902842,19.137794,1.7650471,0.82100105,0.944046,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228567617858048,661228567617858048,130.42479213864985,19.439768103424633,0.783697017727273,9.634934873490593,-4.960049514112256,0.9541371,16.359465,16.789822,15.759189,1.030633,0.43035698,0.600276,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5033.012,4.6924,-0.5851,970.7939,0.0205,0.0165,0.0088
Gaia DR3 661228636335880960,661228636335880960,130.41378869720106,19.453177050313634,,,,,21.122429,20.998447,20.290028,0.7084198,-0.123981476,0.8324013,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661227846063357312,661227846063357312,130.40637522489226,19.398146088441646,0.17754006383524418,-0.4616501240938459,-0.8628753142232053,1.4354736,14.53626,15.037305,13.871653,1.1656523,0.5010452,0.66460705,64.334,2.7678096,33,16,,936.25183,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4820.2915,2.7304,-0.4494,4214.815,0.0888,0.0701,0.0371
Gaia DR3 661228116643626496,661228116643626496,130.39263293649645,19.423653970894488,5.666871202831274,-13.501961686467116,-20.919696699924483,1.0472778,19.171307,21.402916,17.755846,3.64707,2.2316093,1.4154606,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228116645671936,661228116645671936,130.38157163766093,19.42475963490905,-0.5964809131450028,-4.014561422725711,-2.237297866442303,1.0401961,20.628635,21.605818,19.613409,1.9924088,0.9771824,1.0152264,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228189660736768,661228189660736768,130.4489040036477,19.41215949283049,3.5689946703116373,-28.616993989460717,-7.999156615574394,1.4271625,11.296039,11.561409,10.8707,0.6907091,0.26537037,0.42533875,40.17564,0.31566176,35,16,0.9103572,967.8824,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6072.675,4.32,-0.2619,261.4166,6.0E-4,5.0E-4,3.0E-4
Gaia DR3 661228189662317440,661228189662317440,130.43309459194944,19.414749217021672,1.5887578143962744,-3.746431606665272,-19.725060127075697,0.9994949,15.66705,16.26722,14.930736,1.336484,0.6001692,0.7363148,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4521.212,4.5714,0.1195,641.0782,0.0495,0.0378,0.0198
Gaia DR3 661228224020478080,661228224020478080,130.42053410474836,19.416980157244186,0.8127084789361858,-8.536465676351709,-2.019149837345713,0.96710396,16.888258,17.437607,16.19035,1.2472572,0.54934883,0.6979084,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4633.8677,4.634,0.0112,1100.0703,0.0157,0.0121,0.0064
Gaia DR3 661228322801532800,661228322801532800,130.46281870172118,19.428736064867092,0.4339356424342577,-1.9890045417977904,-1.1238840838230906,1.0009553,18.607119,18.971987,18.110748,0.8612385,0.36486816,0.49637032,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5537.4126,4.7328,-1.471,3226.8396,0.0057,0.0048,0.0026
Gaia DR3 661228322804210048,661228322804210048,130.46255103961226,19.425965355682163,,,,,20.922415,21.27651,20.123398,1.1531124,0.35409546,0.79901695,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228357161277824,661228357161277824,130.4476013001054,19.434962740895354,-2.8968293349638916,-2.2674951791206905,-0.2242450621854684,1.0179375,20.79253,20.967878,20.536228,0.43165016,0.17534828,0.25630188,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228391521022464,661228391521022464,130.45057566192114,19.446709587306977,2.621654453370092,-16.59196118102679,-4.061201508588212,0.96159905,18.052317,19.597788,16.84639,2.751398,1.5454712,1.2059269,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3394.513,4.5385,-0.4496,423.1094,0.8504,0.5494,0.3524
Gaia DR3 661228494600226048,661228494600226048,130.3929142941833,19.429302171037026,1.0296704886958037,-9.928240319310282,-0.6745545892678346,0.99761575,18.950539,19.970667,18.007168,1.9634991,1.0201283,0.9433708,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3499.9812,4.6753,-1.0302,611.0447,0.0148,0.0102,0.0057
Gaia DR3 661228494602808192,661228494602808192,130.39194900044959,19.429777285109488,1.3815425848733733,-10.004996622964761,-0.7462505700536474,1.0398952,20.042612,21.120258,19.033913,2.0863457,1.0776463,1.0086994,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228494602819712,661228494602819712,130.39942769427088,19.42637563188779,,,,,20.85222,21.841228,19.657103,2.184126,0.98900795,1.195118,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228528959975808,661228528959975808,130.40849184275905,19.44597481114844,1.0855749297897312,-3.8632455483831283,-2.4571630105198627,1.015435,19.329573,20.597977,18.222235,2.375742,1.268404,1.107338,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228563319713280,661228563319713280,130.4337748331104,19.444954907371454,0.8513139829778337,-5.61601666124146,-11.37056617669433,1.0318493,17.965,18.746683,17.098684,1.6479988,0.78168297,0.86631584,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4298.0547,4.5407,0.0593,1406.6652,0.4952,0.3656,0.194
Gaia DR3 661224547528488064,661224547528488064,130.36484263843417,19.277544940918045,5.5749289165135645,-34.89764589739097,-11.894755532824266,1.3683101,15.0926695,16.272945,14.01037,2.2625751,1.1802759,1.0822992,32.511364,3.4118106,23,11,,967.80817,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3659.4878,4.5899,-0.3098,176.4611,0.6372,0.4328,0.2564
Gaia DR3 661224577590564864,661224577590564864,130.31892775814066,19.27107929647979,0.6774281837499382,-5.007203981403271,-2.47100127088914,0.99240226,19.104658,20.010962,18.14314,1.8678207,0.9063034,0.96151733,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224577591160448,661224577591160448,130.32664617935293,19.260355822003227,5.317702479108128,-34.42608259727351,-11.97623137817043,1.3603722,10.22309,9.75368,9.109921,0.6437588,-0.46940994,1.1131687,34.136875,0.89554244,3,3,0.43656936,530.56824,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 661224577592504064,661224577592504064,130.31470559705392,19.262336903223634,-0.665524670647061,-14.659957376122192,-17.325326558828134,1.0189382,20.07373,21.350517,18.861742,2.4887753,1.2767868,1.2119884,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224581888230400,661224581888230400,130.3264851736334,19.26093580046797,5.371127367236276,-36.20813629643266,-12.757333376390436,0.945574,8.002527,8.064988,7.77214,0.2928481,0.0624609,0.23038721,,,,,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,7652.6646,3.9387,-0.4398,178.3159,0.0142,0.013,0.007
Gaia DR3 661224581888544512,661224581888544512,130.32275335885092,19.26056843880455,5.674196422250013,-36.319913655710586,-20.01419367693336,1.0603486,19.914923,20.94045,18.449532,2.490919,1.025528,1.4653912,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224581889803264,661224581889803264,130.32030528647962,19.25962525522801,,,,,21.245596,20.354692,19.090601,1.2640915,-0.8909035,2.154995,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224611949688192,661224611949688192,130.33291873519633,19.277845973596826,0.2720736603990316,-1.8227961264470567,-4.04277955886501,1.0081424,19.018795,19.532566,18.386927,1.1456394,0.51377106,0.63186836,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224680669169664,661224680669169664,130.32456083479985,19.288430227041122,2.886309365638221,-4.2938565870523036,-7.7872468075555155,0.974162,19.011742,20.57264,17.793926,2.7787132,1.5608978,1.2178154,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224684965250432,661224684965250432,130.32821672797704,19.284211463241093,1.0565219089606954,1.5427933162634904,-0.36013766324345853,1.0069982,20.648424,21.448093,19.483604,1.964489,0.79966927,1.1648197,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224684965255040,661224684965255040,130.3192995616244,19.277542902213394,-1.3752529720088391,-1.4769236919745632,-1.9117339683453518,1.1434692,20.592682,20.815428,19.570742,1.2446861,0.2227459,1.0219402,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224684969010560,661224684969010560,130.31702001567655,19.277864613696142,-1.152965147228047,-2.9927601796766705,-1.7898423130401984,1.1721752,19.40892,20.048254,18.524126,1.524128,0.6393337,0.88479424,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224749389257856,661224749389257856,130.35582926157906,19.296193277275734,0.6831905859671539,-0.3978827140777818,-1.2003636007431209,1.0369977,20.660145,21.152905,19.677536,1.4753685,0.4927597,0.9826088,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224822407962752,661224822407962752,130.3430494326035,19.303119611772477,,,,,17.877035,18.884758,16.504885,2.3798733,1.0077229,1.3721504,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661224822407962880,661224822407962880,130.34702630060102,19.299447975821657,0.9513239832334794,-7.966906716258159,-11.070200247818189,1.0550548,19.780426,21.093584,18.667196,2.4263878,1.313158,1.1132298,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228906917026688,661228906917026688,130.61552378138296,19.35460868969913,0.27957676149560423,0.9299911631725123,-5.53233956166245,0.9560303,18.203669,18.816494,17.468204,1.3482895,0.6128254,0.7354641,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4553.279,4.6639,0.371,1933.9984,0.0162,0.0123,0.0064
Gaia DR3 661228906919918592,661228906919918592,130.61631267307072,19.359248372424386,,,,,21.521612,20.698158,19.116032,1.5821266,-0.8234539,2.4055805,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228911215237120,661228911215237120,130.6173734095826,19.35965099598119,0.8481761316122768,-6.911073065311319,-2.94980457479989,0.9399246,17.39083,18.12034,16.544893,1.5754471,0.72951126,0.8459358,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4192.6973,4.7103,-0.3943,813.4123,0.1961,0.1449,0.0773
Gaia DR3 661228945574974080,661228945574974080,130.63287796827265,19.36633423234551,0.7767639022839127,-4.088284097639425,1.3191197392992065,1.052703,15.697445,16.015566,15.20926,0.8063059,0.31812096,0.48818493,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5722.4023,4.638,-0.8029,1084.9827,0.0046,0.0039,0.0021
Gaia DR3 661228945574975232,661228945574975232,130.62523444716126,19.357489903235056,0.8837959689386605,-5.618401882850961,-1.664823216974514,0.9610957,20.372272,20.870655,19.645222,1.2254333,0.49838257,0.7270508,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228975636491904,661228975636491904,130.58349939982375,19.336596667778434,0.3770885782757038,-2.4756807196085706,-0.9499800211971667,0.9965303,19.940935,20.426624,19.32144,1.1051846,0.48568916,0.6194954,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661228975636501632,661228975636501632,130.5814338289672,19.350439027027107,-0.18742878218502199,-3.8834342272603593,-6.46931065658505,1.0018911,19.537086,20.330948,18.653389,1.6775589,0.7938614,0.8836975,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 661229044355977344,661229044355977344,130.57321854565916,19.34859677340305,0.5405927614264019,-3.900984048858954,-6.7447562350800325,1.0843297,19.091908,19.80979,18.293835,1.515955,0.71788216,0.7980728,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
