source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6056407639836590848,193.4447964908255,-60.34397172294242,0.5161693875841413,-4.713738770919525,-1.0698860239457875,0.926837,15.717322,16.169712,15.0938015,1.0759106,0.45238972,0.62352085,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6676.7217,4.0271,-0.297,2402.053,1.1762,0.988,0.535
6056407669847918464,193.38886375652572,-60.34062723164336,0.28869938785283544,-6.995204161222589,-0.7152877825591597,1.0052155,17.760311,18.300673,16.929337,1.371336,0.5403614,0.8309746,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6056407669851772928,193.39081924058053,-60.34382558673075,0.17657179541125534,-6.63260708017057,0.3005792439550444,1.0239869,17.457062,18.094845,16.676619,1.4182262,0.63778305,0.7804432,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5346.256,4.7506,-1.6183,1069.2563,1.223,0.9677,0.5322
6056407669851784576,193.4173095536674,-60.331824938111794,,,,,17.972837,18.025333,16.659117,1.3662167,0.052495956,1.3137207,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152130944,193.39985467122068,-60.346379424568084,0.20350001149333705,-5.854286916265519,-1.4645289154359795,1.1970106,16.760881,17.303616,15.905427,1.3981886,0.54273415,0.85545444,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5845.079,4.4334,-0.5562,1286.8335,1.6246,1.2981,0.7091
6056407674152132096,193.3927715077047,-60.345668864648914,1.00438535253407,-4.255138027262764,0.14156435970552436,1.0204798,19.759348,20.251585,18.679304,1.5722809,0.4922371,1.0800438,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152132608,193.3977196336084,-60.34598851781633,0.19685496965281435,-13.257589251578082,-1.3748312995473855,1.0844309,17.506023,18.1087,16.776371,1.3323288,0.6026764,0.7296524,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4656.768,4.8372,-1.4819,894.3403,0.3386,0.2628,0.1419
6056407674152133632,193.40213518330208,-60.346150242485365,0.5068233976370984,-4.440762255871589,-0.43505742365196715,1.0838019,14.762611,15.122013,14.187167,0.9348459,0.3594017,0.5754442,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7287.261,4.0715,-0.2519,1857.039,1.1829,1.018,0.5489
6056407674152134912,193.3994050139644,-60.344825849969375,,,,,,,18.688389,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152135168,193.4031683008446,-60.3452207597981,,,,,20.886631,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
