source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6083698789705120128,201.70236219969524,-47.50642231291958,,,,,16.76746,15.609382,14.630862,0.97851944,-1.1580782,2.1365976,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705120384,201.6964622968748,-47.50097806721136,,,,,16.060905,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705120640,201.69959801581817,-47.50418672392594,,,,,14.878241,14.845333,13.649773,1.1955605,-0.032907486,1.228468,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705120768,201.7001475756419,-47.504436877103736,-0.8037310216212394,-3.407669554850828,-7.354257243603204,1.9760002,15.534943,14.632828,13.757675,0.8751526,-0.90211487,1.7772675,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
6083698789705126528,201.7004789425177,-47.50315772157729,,,,,15.156829,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705127296,201.6975286914199,-47.500288727564566,,,,,16.662964,15.16803,14.078926,1.0891037,-1.4949341,2.5840378,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705128192,201.69429367308018,-47.49753499318046,,,,,16.267752,15.398285,14.416591,0.9816942,-0.8694668,1.851161,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705129216,201.70187952810457,-47.50348447263585,3.901642328068275,-3.657705198080025,-0.7061275752765324,10.40848,14.484836,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705129472,201.70258066146417,-47.503507369372706,,,,,16.684866,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705129600,201.7013980707039,-47.503140974711634,,,,,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705130496,201.6960308650365,-47.498199389380105,,,,,16.791597,15.648306,14.634973,1.0133333,-1.1432915,2.1566248,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705134336,201.70674201902978,-47.505281014994914,,,,,15.263896,14.961455,13.924886,1.0365696,-0.30244064,1.3390102,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705134592,201.70562514377386,-47.50505063830794,,,,,16.489006,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705134976,201.70554009925613,-47.50526980257377,,,,,16.07854,15.172095,14.112682,1.059413,-0.9064455,1.9658585,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705139072,201.70257942802843,-47.50234418699553,,,,,14.702074,14.451911,13.668807,0.78310394,-0.25016308,1.033267,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705142016,201.6976996225586,-47.49615362399683,,,,,16.265495,14.868079,13.85001,1.0180693,-1.3974161,2.4154854,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705142144,201.6973705373761,-47.49641082311015,,,,,15.388691,15.016832,13.922436,1.0943966,-0.3718586,1.4662552,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6083698789705145856,201.70499245468193,-47.50099317451323,1.6161114677675097,-3.532491095458963,-6.602910804196824,3.2992532,16.14478,15.34503,14.364314,0.98071575,-0.7997494,1.7804651,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
