source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,has_epoch_photometry,teff_gspphot,mh_gspphot
6083693635732735872,201.22677990271512,-47.477300204812515,,,,,20.738192,21.205467,20.309587,0.89587975,0.46727562,0.42860413,,false,,
6083693635732740736,201.22812097331024,-47.47655647600754,0.8089029781577618,-4.140575268062382,-1.6023253896408027,0.9296554,20.497627,21.511208,19.71919,1.792017,1.0135803,0.77843666,,false,,
6083693635732741888,201.222343412886,-47.471310678647285,,,,,20.916046,21.416866,20.601862,0.81500435,0.50082016,0.3141842,,false,,
6083693635732745472,201.22840975329171,-47.47564641699823,,,,,20.782724,21.45698,20.124004,1.3329754,0.6742554,0.65872,,false,,
6083693635732747392,201.2211962414342,-47.468840734135085,0.27199543777380586,-5.524529054141306,-5.322185949749612,0.8859879,20.543173,21.389803,20.138151,1.2516518,0.8466301,0.40502167,,false,,
6083693635732775552,201.23693052494008,-47.47227151900012,0.6877348352001755,-4.086330988263675,-5.614511212169848,1.0254916,20.39343,20.789215,19.680502,1.1087132,0.39578438,0.7129288,,false,,
6083693635732777472,201.22889263730835,-47.464618825343884,,,,,20.71213,21.48165,20.288881,1.1927681,0.7695198,0.4232483,,false,,
6083693635732784256,201.23677783199724,-47.46892295079302,,,,,20.840958,21.661154,20.31893,1.3422241,0.82019615,0.52202797,,false,,
6083693635732784384,201.22965053790728,-47.462648098851425,1.2858713736624925,-5.624388654576285,-4.435714887738074,1.0324073,20.503736,20.803827,19.55969,1.2441368,0.3000908,0.944046,,false,,
6083693635732790016,201.24067369294622,-47.47033551265881,-0.06557164443584595,-2.4095064829686805,-6.155559247853574,0.9838704,20.645016,21.298956,20.900875,0.39808083,0.6539402,-0.25585938,,false,,
6083693635732812416,201.24071282051958,-47.462305026977546,1.7485150895834827,2.675932939677074,7.832060697360497,1.0551162,20.000208,21.931324,18.781471,3.1498528,1.9311161,1.2187366,,false,,
6083693635732812672,201.23773280695366,-47.45958820069072,1.1755293947542564,-2.74912343437753,-0.058278019132868744,1.0497983,20.183441,20.719645,19.820553,0.8990917,0.5362034,0.36288834,,false,,
6083693635732816640,201.23923612093554,-47.459741466490186,-0.1323127641254292,-0.5160010301302616,-5.053091977771745,1.0367213,20.778738,21.513308,20.460268,1.0530396,0.73456955,0.31847,,false,,
6083693635732824832,201.23924939258347,-47.457121804851276,-0.6704961395104475,-2.922378532553086,-7.17760255181679,1.052807,20.631836,20.702112,19.614227,1.0878849,0.07027626,1.0176086,,false,,
6083693635766459520,201.23521019227084,-47.47191364392581,0.5092142085292191,-8.896569800383359,-5.415634786886297,1.0806143,14.955115,15.358249,14.389919,0.9683294,0.4031334,0.56519604,,false,5248.415,-0.5202
6083713255168259968,201.5278807449902,-47.4242851150811,-0.19884800326909335,-6.651590480752746,-1.1205080384204922,1.315672,16.705883,16.784801,15.986463,0.7983389,0.07891846,0.71942043,,false,5700.1787,-2.0744
6083713255168260096,201.52722092347395,-47.42430517813464,-2.435300661498152,-3.0091908541981507,-6.023219867789715,1.4294732,18.524042,,,,,,,false,,
6083713255168260224,201.52562227233352,-47.423730315980194,-1.0952296858795765,-2.9696660010289975,-6.654034336876032,6.945874,15.40291,15.612285,14.530124,1.082161,0.20937443,0.8727865,,false,,
6083713255168265856,201.53084678579677,-47.42393683158666,,,,,18.605034,,,,,,,false,,
6083713255168278528,201.52784907433332,-47.42300564323674,0.7137441930560372,-3.50572847117921,-6.415942645435704,2.69977,17.342703,17.203133,16.276724,0.92640877,-0.13957024,1.065979,,false,,
6083713255168278656,201.52805709705532,-47.42330256368386,,,,,18.275467,,,,,,,false,,
6083713255168279424,201.52891257941067,-47.423289269477266,0.28856368103008606,-2.7028888297193436,-5.894062689049603,1.0299444,16.272236,16.54982,15.441323,1.1084967,0.27758408,0.8309126,,false,5769.953,-3.967
6083713255168280064,201.5255950740588,-47.422737778075195,,,,,18.699724,17.885315,16.897444,0.98787117,-0.81440926,1.8022804,,false,,
6083713255168280192,201.52581118224853,-47.42287790318787,,,,,19.024992,,,,,,,false,,
6083713255168280320,201.52617160621395,-47.423202582139325,,,,,18.619036,18.078176,17.51691,0.56126595,-0.5408592,1.1021252,,false,,
6083713255168284544,201.52136834923266,-47.42241048007701,-0.8913905904696349,-2.3458788251993665,-6.995157243705071,1.2365258,18.094606,,,,,,,false,,
6083713255168284672,201.52166833675696,-47.42278213546886,,,,,18.722862,,,,,,,false,,
6083713255168291584,201.53432990472083,-47.422456495649776,0.7887809308411613,-3.029610121109097,-7.001194648837919,0.92847276,18.645216,18.70235,18.078184,0.6241665,0.05713463,0.56703186,,false,,
6083713255168296448,201.52413320853665,-47.42201669622051,0.8084947031787117,-2.522250344441516,-6.33298178836388,1.2890599,18.084257,18.096586,17.243801,0.8527851,0.012329102,0.840456,,false,5575.68,-4.0305
6083713255168298880,201.5355710476178,-47.421861063208716,,,,,19.059027,,,,,,,false,,
6083713255168299008,201.53606776627853,-47.42204163179079,1.0079697001441474,-3.401820290944701,-7.081962455867251,1.3900956,18.085056,17.856087,17.040289,0.8157978,-0.22896957,1.0447674,,false,,
6083713255168306304,201.53021813860408,-47.42177247940362,,,,,17.976795,17.014248,15.258266,1.7559814,-0.9625473,2.7185287,,false,,
6083511735279682048,201.9949999025776,-47.59714992313309,0.24297685442189357,-3.0799334354037207,-7.1586275691185985,1.129799,19.214403,19.468584,18.533302,0.93528175,0.2541809,0.68110085,,false,,
6083511735279683840,201.99786115394616,-47.59709510168509,-1.1322882790445332,-1.4504720455181017,-6.3992188818096505,1.0645906,19.785217,19.811672,18.75768,1.0539913,0.026454926,1.0275364,,false,,
6083511735279688832,201.99650865342966,-47.596914573115406,0.43508884286893146,-2.856573710016442,-6.38804759072878,1.1492528,18.84061,19.137022,18.278273,0.8587494,0.2964115,0.5623379,,false,5360.686,-1.7139
6083511735279702144,201.99195185977442,-47.596304553476514,-0.18970801399965923,-4.047084386719122,-7.108856420838305,0.9886923,19.371267,19.872673,18.926735,0.9459381,0.5014057,0.4445324,,false,,
6083511735279704832,201.99634496588604,-47.59622976252188,0.20601015601586603,-2.897372846607774,-6.343929866467057,0.99367315,19.370703,19.817919,18.86342,0.9544983,0.44721603,0.50728226,,false,,
6083511735279710848,201.99848139744975,-47.59524999954109,0.43684781537456685,-15.290388060665027,1.2632773551238892,1.0164857,18.963005,19.408436,18.251726,1.1567097,0.44543076,0.7112789,,false,,
6083511735279710976,201.99799082186098,-47.59599469188947,0.15624661768237774,-3.316878067672337,-6.8768555146784225,1.0001652,18.85659,19.12524,18.209068,0.916172,0.26865005,0.647522,,false,5402.105,-3.5584
6083511735279721600,201.99971986845037,-47.59557563739767,-0.3089113504495379,-3.1212277820508794,-6.691385117999111,1.0196569,18.909552,18.729084,17.96137,0.76771355,-0.1804676,0.94818115,,false,,
6083511735279733120,201.99988352435804,-47.59494105747279,,,,,20.410412,,,,,,,false,,
6083511735279733248,201.99955133001433,-47.595075352768674,3.001693303406898,-2.372314326270823,-5.691269581635057,1.2694395,18.991602,,,,,,,false,,
6083511735279747968,201.99280863236012,-47.59447661891354,-0.018958803556176525,-2.466305663276894,-6.09531003109992,1.0046093,19.442179,20.04739,19.016308,1.0310822,0.60521126,0.4258709,,false,,
6083511735279762688,201.99679732870976,-47.593977121521704,0.08224886547840621,-3.8425034823405575,-6.785862191135256,1.013818,18.517427,18.774632,17.94491,0.82972145,0.25720406,0.5725174,,false,5558.687,-3.1758
6083511735279765760,201.9960309143565,-47.59385438940976,0.5496638239033297,1.9699486288007322,-2.370925170775268,0.9398814,19.322329,,,,,,,false,,
6083511735279778304,201.99445189303873,-47.592825677140844,0.16279647999127242,-3.0396596248474532,-7.556262111937764,1.017092,18.40297,18.639585,17.849447,0.79013824,0.23661613,0.5535221,,false,5620.3022,-3.0554
6083511735279778560,201.99368510906817,-47.59337240053861,1.107282050094557,-4.268516468073164,-6.461822447899903,1.1421354,20.124283,,,,,,,false,,
6083693635766460800,201.23300016391883,-47.46996902940021,-0.07368690844908696,-3.2268925533458237,-6.6115751631153685,1.077678,17.756107,18.143847,17.212574,0.9312725,0.38773918,0.5435333,,false,5279.6133,-1.6784
6083693635766462464,201.23920245792047,-47.467990552768995,-2.3035131632001153,-0.7839580049759085,-6.558232566308757,3.6443536,18.576986,18.375196,17.620394,0.7548027,-0.20178986,0.95659256,,false,,
6083693635766463232,201.23087331843132,-47.46584781448666,0.5900547355374826,-3.576834238654314,-6.723302551802654,1.0018777,19.368277,19.455126,18.614616,0.8405094,0.08684921,0.7536602,,false,,
6083693635766471552,201.2375578535495,-47.456809073406895,0.3333928946400074,-3.943597034928234,-2.700612696735128,1.0115042,17.510744,17.990898,16.881363,1.1095352,0.48015404,0.6293812,,false,4835.6743,-0.984
6083693635766780544,201.2366502838494,-47.45842898408671,0.2433057643562385,-2.9872953830483637,-6.473326550635624,0.9965052,20.064104,20.236095,19.273296,0.9627991,0.17199135,0.7908077,,false,,
6083693665795939840,201.24237754185245,-47.456061458829595,0.13232671540331126,-3.550087513518456,-6.9439749303954414,1.0059704,16.544888,16.982227,15.930174,1.0520535,0.43733978,0.61471367,,false,5503.186,-1.6674
6083693665797449344,201.25160337963055,-47.456946212713866,-0.026518809533892962,-3.325362537431814,-6.623739847316161,1.036951,19.786875,20.254023,19.310387,0.94363594,0.46714783,0.4764881,,false,,
6083693665797453952,201.25616471682716,-47.45201225714802,-0.2500346369307597,-3.2444990310079147,-6.98702557718612,0.97627306,19.747862,20.116606,19.015388,1.1012173,0.3687439,0.7324734,,false,,
6083693665799541632,201.24479303290616,-47.46753737160223,0.37317541714814295,-4.415064599767979,0.20108652203752364,1.118117,19.127497,19.680494,18.474827,1.2056675,0.5529976,0.6526699,,false,,
6083693665799563136,201.24514880943056,-47.466052744117114,0.41794765393470035,-2.711003249670531,-6.432880492998109,1.0090067,18.420792,18.75668,17.953363,0.8033161,0.3358879,0.4674282,,false,5648.9243,-2.0387
6083693665799565056,201.24335631041927,-47.46442964340728,1.4719590277031562,-2.4713035405453954,-5.017080460588717,1.0050087,20.088703,20.51955,19.327341,1.1922092,0.43084717,0.7613621,,false,,
6083511735282446720,201.9821704047358,-47.601518177796336,-0.11215914019898993,-5.495079743024638,-7.6574875352080625,1.0005437,20.104246,20.50127,19.328331,1.1729393,0.39702415,0.77591515,,false,,
6083693665799618176,201.24815728406114,-47.45728109049822,0.12467735543758184,-3.285023626254128,-6.832055755226868,1.0046866,19.690367,20.194855,19.088629,1.106226,0.504488,0.601738,,false,,
6083511735285728128,201.98578311380936,-47.607239982742264,0.40466656945059987,-8.442430651161652,-9.119732118943617,0.89355576,20.656609,20.500164,19.211397,1.2887669,-0.15644455,1.4452114,,false,,
6083511735285734272,201.99165300042867,-47.61028336974878,-1.2926198379101357,-3.322049771996979,-6.486801115746444,0.9725067,20.696867,21.365038,20.091175,1.2738628,0.6681709,0.6056919,,false,,
6083511735285736192,201.9869970979877,-47.60594913261781,-0.39752887325266234,-4.348103683207494,-3.6569078700412514,0.92097926,20.548685,21.480913,19.98633,1.4945831,0.9322281,0.56235504,,false,,
6083713255168315008,201.5393056200078,-47.42102368958198,0.35879204789013386,-3.324713060899491,-6.338181824501833,1.0652176,18.097773,,,,,,,false,,
6083713255168323200,201.53788187758394,-47.42065828872548,,,,,18.145454,17.997765,17.114862,0.88290215,-0.14768982,1.030592,,false,,
6083713255168326272,201.53641860819573,-47.42055596632791,-0.12391113317728342,-3.1029053933858095,-5.991420744730164,0.986514,16.940489,17.20262,16.20542,0.9972,0.26213074,0.7350693,,false,5601.285,-4.0949
6083713255168327808,201.53923294702292,-47.41995251827406,,,,,19.17802,,,,,,,false,,
6083713255168327936,201.53977374022583,-47.42030214330533,0.23386269410587007,-2.6781465733716594,-6.275876292022249,1.0530957,17.113111,17.228497,16.292662,0.9358349,0.115385056,0.8204498,,false,5857.372,-4.039
6083693665799630848,201.26199779062577,-47.45572329070338,0.05527015793610078,-3.7694266190077554,-6.812551275008161,0.96336466,18.641361,18.95666,18.16048,0.7961788,0.31529808,0.48088074,,false,5586.5264,-2.165
6083713255168330240,201.53569768019895,-47.4200415739525,,,,,18.34216,,,,,,,false,,
6083693665799633024,201.25582743592386,-47.455080425211285,0.060757001628186286,-4.389618969167153,-0.8543566710872739,1.0961046,19.120098,19.577448,18.565481,1.0119667,0.45734978,0.5546169,,false,,
6083713255168330368,201.53495387327266,-47.42011317893568,,,,,17.895557,,,,,,,false,,
6083713255168330496,201.5352436367386,-47.42022900589768,2.4714208714480597,-4.782572453058505,-3.684541083889841,2.10856,17.703115,17.177956,16.365206,0.81274986,-0.52515984,1.3379097,,false,,
6083511735285746688,201.98775890243218,-47.60262652728045,-0.12478791480470923,-5.020829597866988,-8.34107465450866,0.97657424,20.576122,21.001331,20.19628,0.8050518,0.42520905,0.37984276,,false,,
6083511735285749632,201.98769086852164,-47.601072559483306,-1.1516175269750932,-5.155967537434758,1.7873705496310972,1.0447396,20.71253,21.230814,19.647257,1.5835571,0.51828384,1.0652733,,false,,
6083511735285749760,201.99099974866212,-47.60374106925469,0.2952260682277289,-5.458523575357452,-2.1389123819329576,1.073081,20.223625,20.628708,19.733053,0.8956547,0.4050827,0.49057198,,false,,
6083511735285755136,201.99096559022271,-47.60070177533195,,,,,20.898752,,,,,,,false,,
6083713255168331520,201.52835391006667,-47.420019343977586,-0.03163765780886533,-2.273801325634821,-6.76406560050225,1.0941296,18.138699,17.94928,16.928679,1.0206013,-0.1894188,1.2100201,,false,,
6083713255168333568,201.52190544083436,-47.419789420142216,0.17030671066468064,-2.678196971851312,-6.0302054270038905,0.9832481,18.213297,18.279327,17.432648,0.8466797,0.0660305,0.7806492,,false,5364.381,-3.6156
6083713255168333824,201.52021211991095,-47.419760700411956,0.383491754199188,-3.322015640042948,-6.0531821784765,1.1561613,18.33675,18.14462,17.360994,0.78362656,-0.19212914,0.9757557,,false,,
6083713255168336512,201.52308195034675,-47.41969423439596,,,,,19.447235,,,,,,,false,,
6083713255168338176,201.52110902554475,-47.4195250795529,0.09580706837204038,-3.191567730265049,-6.488698782714559,0.9702809,18.506172,,,,,,,false,,
6083713255168339456,201.5377857257623,-47.419664733349634,-0.09234596994608579,-3.465402827014838,-6.267994183230311,1.2056514,17.935806,17.79126,16.886173,0.9050865,-0.14454651,1.049633,,false,,
6083693665799652608,201.25251000247667,-47.45237244647099,0.4940609738245843,-1.9288771123924244,-6.138449581135978,0.9889604,19.882877,20.392345,19.36205,1.0302963,0.5094681,0.52082825,,false,,
6083693665799655936,201.24696409126088,-47.45317747461996,-0.4899260038500485,-3.3940580141864567,-6.740730048548382,0.96908545,19.462337,19.758902,18.793344,0.9655571,0.2965641,0.668993,,false,,
6083693665799683200,201.25715006523544,-47.44815398461603,0.33381149986835895,-3.896697973146533,-7.034607436061124,0.9330098,19.25087,19.555044,18.559084,0.99596024,0.30417442,0.6917858,,false,,
6083693670090857856,201.25082775603033,-47.46137806496966,-0.4987524423843474,-2.802182335042671,-6.042538550871717,1.0382283,19.370049,19.767908,18.96754,0.80036736,0.39785957,0.40250778,,false,,
6083693670090858368,201.24732954027334,-47.46114820283548,-0.0176361263686885,-2.7197111559668983,-6.427030399889512,0.9928175,19.00742,19.079567,18.159607,0.91996,0.07214737,0.84781265,,false,,
6083693670090859008,201.24672025577001,-47.46076662698154,0.11159566404989943,-3.0078983775841657,-6.054413310388198,1.0269952,18.34206,18.621353,17.786356,0.8349972,0.27929306,0.5557041,,false,5677.6924,-3.0221
6083693670090860160,201.25190992833257,-47.46067771753183,1.2288186574155773,-10.852847410780576,-0.8557150403901546,0.9630209,20.235973,20.784729,19.57217,1.2125587,0.54875565,0.6638031,,false,,
6083693670090868864,201.2408126623337,-47.456678567962875,0.08141970245510911,-3.5805708397872107,-6.290728500078332,1.069338,18.897303,19.229816,18.323242,0.90657425,0.3325138,0.57406044,,false,5276.3135,-3.24
6083693670090870016,201.251018654374,-47.45647120176018,0.563761371258375,-3.1833166658858154,-6.3015862769338025,1.0338275,19.63428,20.069689,18.950548,1.1191406,0.43540955,0.6837311,,false,,
6083511735285755264,201.99045074245652,-47.600927228796486,,,,,20.624968,21.50332,19.71679,1.7865314,0.8783531,0.9081783,,false,,
6083511735285756800,201.99252901412416,-47.601976121051536,1.1751255687582318,-7.040724764955055,-6.180735313207075,0.93848366,20.472782,21.04846,19.626003,1.4224567,0.5756779,0.84677887,,false,,
6083511735285758976,201.9939422481808,-47.60236155356188,,,,,20.967049,21.010008,19.83698,1.173027,0.042959213,1.1300678,,false,,
6083511735285759232,201.9935986524287,-47.601976104843,0.014542394513128998,-4.445123545773631,-6.806796753216899,0.9821121,20.383873,20.755362,19.71742,1.037941,0.37148857,0.6664524,,false,,
6083511735285766784,201.9966250375416,-47.60189535084589,,,,,20.879404,21.905117,20.321274,1.5838432,1.025713,0.55813026,,false,,
6083511735285769344,201.99801601480561,-47.60232724165423,-0.10757162274886636,-2.3817097371269775,-5.85239322704968,0.9604113,20.180628,21.038988,19.712032,1.3269558,0.8583603,0.4685955,,false,,
6083511735285776896,201.9950656975005,-47.59775656019733,-0.3744869708047878,-6.971362662523421,-8.170742910381918,1.1679182,20.688875,,,,,,,false,,
6083511735285779968,201.99618335648728,-47.5976224208996,-0.7048148636369879,-3.013566684113305,-5.377173237156239,1.094287,20.75086,,20.117987,,,0.63287354,,false,,
6083511735285781888,202.0018081082343,-47.60180487482409,-0.06271356258405002,-2.355673730655104,-6.389187386311379,0.96025425,20.089342,20.724121,19.663042,1.061079,0.634779,0.42630005,,false,,
6083511735287616896,201.98288615225994,-47.60252044429755,-1.8200284222382266,-9.67383631934377,-11.065588067240114,1.0836478,20.712292,20.655169,20.225433,0.42973518,-0.057123184,0.48685837,,false,,
6083511735287629056,201.98719545116148,-47.597585187812435,-1.6362688915027055,-2.070985629219928,-7.598491688297383,0.98030263,20.521597,20.50996,19.649454,0.86050606,-0.011636734,0.8721428,,false,,
6083511735287642240,201.99940340245877,-47.598325657716586,-0.3530781239738229,-2.188635562954206,-7.995668049482784,1.0028915,20.410446,21.177734,19.802145,1.3755894,0.7672882,0.60830116,,false,,
6083511735289715456,201.9955960067873,-47.59459876956666,-0.3271572060058464,-4.34712916384181,-6.725139002680114,1.0735322,20.25529,21.081404,19.899874,1.18153,0.82611465,0.35541534,,false,,
6083713255168340352,201.5308053321288,-47.41937897067397,,,,,18.991863,,,,,,,false,,
6083713255168340480,201.52980117540378,-47.41947473825645,,,,,19.561108,,,,,,,false,,
6083713255168340608,201.5303400322734,-47.41951187519144,-0.30426048283794827,-2.6703948181240627,-5.951513948912986,1.581466,17.272388,17.423365,16.442663,0.98070145,0.15097618,0.82972527,,false,6854.6934,-1.3903
6083713255168340992,201.5245911473907,-47.41948015144055,,,,,18.96069,,,,,,,false,,
6083713255168341120,201.52415204200804,-47.41938609242652,0.1015354594397562,-2.8125814773445987,-6.486080097324458,1.112375,17.409279,17.524813,16.606297,0.91851616,0.11553383,0.80298233,,false,,
6083713255168341248,201.54091120305202,-47.41963292278934,,,,,18.374954,17.996119,17.8678,0.12831879,-0.37883568,0.50715446,,false,,
6083713255168345600,201.5372070515026,-47.41929001576369,0.1625091041911358,-3.528464981222161,-6.207480901144862,1.0743573,17.148344,17.187983,16.5305,0.65748215,0.03963852,0.6178436,,false,6364.85,-3.3436
6083713255168345856,201.53589908343096,-47.41922630345084,0.8268551273945468,-2.2559476283970294,-6.396680027819042,1.7083368,17.460163,17.308262,16.414562,0.89369965,-0.15190125,1.0456009,,false,,
6083713255168347392,201.53915462303593,-47.419200778595616,,,,,19.274256,,,,,,,false,,
6083713255168349312,201.5420041791272,-47.419122497155676,0.5696648310501835,-3.466303756714793,-6.890612444588589,1.4643464,17.261179,17.368988,16.372868,0.99612045,0.10780907,0.8883114,,false,6322.572,-1.4804
6083713255168349952,201.52929601791678,-47.418886394728005,-4.592346323963971,-2.8557023839921802,-9.991195968518836,3.0639524,18.480135,17.937601,16.919174,1.0184269,-0.5425339,1.5609608,,false,,
6083713255168351872,201.51996389271136,-47.418402482945346,,,,,19.235605,,,,,,,false,,
6083713255168352000,201.5205402298288,-47.41823072622921,-0.08186703734514522,-2.214972903085899,-6.468210921507062,1.0275252,17.604275,17.339308,16.398039,0.9412689,-0.26496696,1.2062359,,true,,
6083713255168352128,201.52043079492796,-47.41866866682789,0.34659673218690223,-3.3235217973619986,-7.180786850644613,1.0554626,17.454857,17.323101,16.45117,0.8719311,-0.13175583,1.0036869,,false,,
6083713255168352256,201.52608678102612,-47.4178443365197,0.181430934625941,-3.511855285940406,-6.902914587086746,1.574644,14.66411,14.734839,14.385369,0.34947014,0.070729256,0.27874088,,false,9988.72,-0.01
6083693670090870400,201.2579538054296,-47.456543987193136,0.23586125552857642,-2.871229575057262,-6.766723644144813,1.0677387,19.348097,19.496023,18.646734,0.84928894,0.14792633,0.7013626,,false,,
6083693670090870784,201.24373675629045,-47.456069547340356,0.2111777426010921,-3.5457387454000786,-6.166269653742171,1.1007786,17.997097,18.363482,17.47403,0.889452,0.3663845,0.5230675,,false,5448.75,-1.5198
6083693670090875136,201.24385727897692,-47.455021476131265,-0.2635887143341961,-3.0214104836530726,-6.831640471659263,0.99906576,19.408344,19.764568,18.837471,0.9270973,0.35622406,0.57087326,,false,,
6083693670090878080,201.26151248453886,-47.453978952588855,0.15344522089624144,-3.019030993484167,-6.2302400995665845,0.999094,19.668545,20.128721,19.12218,1.0065403,0.46017647,0.54636383,,false,,
6083693670090878848,201.25841865186575,-47.45304645789853,-0.2903952691411261,-3.576605171481356,-6.624836833347585,0.9347831,18.762077,19.157269,18.261494,0.89577484,0.3951912,0.50058365,,false,5445.326,-1.9573
6083693670090880512,201.24467729648225,-47.45215816369381,,,,,19.923399,,,,,,,false,,
6083693670090881152,201.2535128770296,-47.45216252717445,0.3537537706491291,-3.9542491316463426,-7.199759645993968,1.0365185,19.777655,20.186836,19.274525,0.91231155,0.4091816,0.50312996,,false,,
6083693670090881792,201.2471210580437,-47.4517015464241,0.19137875195901824,-3.4796625799305385,-6.785654547383489,0.9812897,19.617487,20.077242,19.109106,0.96813583,0.45975494,0.5083809,,false,,
6083693670090885376,201.253276629578,-47.450443487646076,0.23551559732943642,-2.863130660469192,-6.428592703640939,0.96224535,19.250309,19.686665,18.741245,0.9454193,0.4363556,0.5090637,,false,,
6083693670090886144,201.2486593785117,-47.450099634800054,-0.061410541714257603,-3.211878719983022,-6.758515334124584,0.9847034,19.352951,19.658037,18.726717,0.9313202,0.30508614,0.62623405,,false,,
6083693670090889216,201.25122899808468,-47.44940319569745,0.5140714519324009,-3.0039611514344884,-6.663183872565098,0.95127416,19.431568,19.752645,18.8453,0.9073448,0.32107735,0.5862675,,false,,
6083693670090889600,201.25839150105827,-47.44929265116246,0.4242478284521595,-3.0697167206231937,-5.856858696298547,0.9992257,19.949438,20.40781,19.329115,1.0786953,0.45837212,0.6203232,,false,,
6083693670090892288,201.25714844999038,-47.448591929589156,1.162009636746647,-1.9818547898937968,-5.876454561379813,1.003704,20.21616,,,,,,,false,,
6083511735289872768,201.99368221825375,-47.59611001013362,-0.28235196069344903,-4.90991285838753,-7.66056015336982,0.9288689,20.612848,21.167217,19.686533,1.4806843,0.554369,0.9263153,,false,,
6083511735290095872,201.98665282631626,-47.59871798018692,,,,,21.09797,,,,,,,false,,
6083693670091862528,201.24897562418474,-47.461821943640004,0.23226978054949066,-2.6959661798680408,-6.925896227453289,1.0301877,20.181028,20.624018,19.649092,0.974926,0.44298935,0.53193665,,false,,
6083511735290096768,201.98355738707556,-47.60188045390768,0.3196386351065532,-2.699359282570013,-4.622159821148022,0.97990716,20.683811,21.05559,20.387327,0.6682625,0.3717785,0.296484,,false,,
6083713255168352640,201.5258996495805,-47.418693777486205,-0.41045122045859095,-2.0457674612921073,-6.794366896619467,1.0922651,17.233315,17.102737,16.144567,0.95816994,-0.13057709,1.088747,,false,,
6083713255168353920,201.52703825893548,-47.41865366333586,,,,,17.75801,,,,,,,false,,
6083713255168354816,201.53774823584806,-47.418732786095894,,,,,18.831013,,,,,,,false,,
6083713255168354944,201.52131669228655,-47.41845647843513,-0.11254716869360708,-3.0623326693311834,-6.88465386749075,1.007676,17.957352,,,,,,,false,,
6083713255168358400,201.54240782803143,-47.41863465567222,0.1198260576644533,-2.7371456476623712,-6.426422160096866,1.0443443,17.914152,,,,,,,false,,
6083713255168361344,201.51934642755893,-47.41811859928917,0.13889953616433182,-3.7397645140803752,-5.835974523894453,1.0586612,17.6759,17.617641,16.524437,1.0932045,-0.058258057,1.1514626,,false,,
6083511735290515584,201.99552500640462,-47.592993484858496,,,,,21.003561,,,,,,,false,,
6083511735292864384,201.98497409016463,-47.61288601731669,0.12074440597044264,-2.8187186766229293,-6.559125890506122,1.0178564,14.7848835,14.877144,14.615248,0.26189613,0.09226036,0.16963577,,false,7995.4165,-1.4681
6083511735292871808,201.98349052355235,-47.611289064788856,0.8828229254176236,-3.706451674600496,-5.922116057493772,0.958249,20.603846,,,,,,,false,,
6083511735292872320,201.9887623744795,-47.61062255321457,0.18379252713923155,-3.4545591883222118,-7.211577314982705,1.0997381,12.38158,13.013312,11.609651,1.4036617,0.631732,0.77192974,252.25285,false,,
6083511735292874368,201.99231111154523,-47.60968277461581,-1.7568044804571683,-2.776720809894835,-8.005864858809463,1.1569153,19.71328,19.500568,18.520306,0.98026276,-0.21271133,1.1929741,,false,,
6083511735292880384,201.99344860920684,-47.60824162679653,,,,,19.963198,,,,,,,false,,
6083511735292883584,201.9901387314514,-47.60759475582568,0.18941454633059035,-2.7862990413922537,-7.35138684494796,1.0034779,17.340609,17.692024,16.819609,0.87241554,0.35141563,0.5209999,,false,5805.6733,-2.0308
6083511735292889216,201.99507603359785,-47.60569265008027,-1.1598331434196676,-3.7620762791170934,-7.6154046863912015,1.0254503,20.256214,,,,,,,false,,
6083511735292889984,201.98569911395316,-47.60490433298284,0.4718083251856251,-1.905469790620821,-6.8117050699619055,0.9721417,19.946808,,,,,,,false,,
6083511735292891136,201.9891576466507,-47.60463982138132,0.04833337743402451,-3.176142816874153,-7.004644196852599,1.0370356,18.404753,18.516155,17.64378,0.8723755,0.11140251,0.760973,,false,5492.3354,-3.809
6083511735292895360,201.98319068604258,-47.60395386475305,0.22018055504286876,-3.18904723292115,-6.513328132702689,1.0569807,17.213503,17.5882,16.690733,0.89746666,0.37469673,0.5227699,,false,5509.918,-2.1639
6083511735292896384,201.9954676778375,-47.60366400763456,0.4463249114013114,-3.984764848738408,-6.983187712963456,2.4255023,18.80979,18.806128,18.031551,0.7745762,-0.0036621094,0.7782383,,false,,
6083511735292899584,202.0023819896523,-47.60291050396511,0.21601780000091014,-3.6817994356769095,-7.552800969626453,1.0658941,19.184732,19.653185,18.72577,0.92741394,0.46845245,0.4589615,,false,,
6083511735292900224,201.9851942121605,-47.60236228388596,0.48327315202390747,-3.676882743124562,-6.5381490217481755,0.9524545,19.062286,19.086632,18.17869,0.9079418,0.024345398,0.8835964,,false,,
6083511735292907392,202.0011177860569,-47.600379357071375,-0.03915284927199365,-4.999842845853191,-7.11496509357432,1.2278082,18.380426,18.440897,17.625721,0.815176,0.06047058,0.7547054,,false,,
6083511735292909696,201.98845410825317,-47.59971927434819,-0.028963912268203412,-3.0751497697250243,-6.714996821293347,1.0252714,19.610586,20.01064,19.156471,0.85416794,0.40005302,0.4541149,,false,,
6083693670092552192,201.2429509432036,-47.46374181073302,,,,,20.777296,21.507074,20.006203,1.5008717,0.7297783,0.77109337,,false,,
